Datetime,Company,Low,Open,High,Close,Volume
2024-05-02 19:55:00,MSFT,397.65,398.0,398.0,397.65,1682
2024-05-03 10:30:00,IBM,165.4,165.63,165.71,165.4,18034
2024-05-03 10:35:00,IBM,165.27,165.41,165.54,165.39,23334
2024-05-03 10:40:00,IBM,165.43,165.43,165.865,165.85,31323
2024-05-03 10:45:00,IBM,165.63,165.83,165.92,165.64,25620
2024-05-03 10:50:00,IBM,165.275,165.63,165.63,165.33,23125
2024-05-03 10:55:00,IBM,165.145,165.335,165.335,165.3,50644
2024-05-03 11:00:00,IBM,165.18,165.31,165.36,165.3,29829
2024-05-03 11:05:00,IBM,165.3,165.3,165.72,165.449,27527
2024-05-03 11:10:00,IBM,165.404,165.49,165.69,165.69,14374
2024-05-03 11:15:00,IBM,165.65,165.65,165.94,165.91,18834
2024-05-03 11:20:00,IBM,165.82,165.88,165.99,165.84,16571
2024-05-03 11:25:00,IBM,165.63,165.85,165.905,165.76,38576
2024-05-03 11:30:00,IBM,165.75,165.78,165.95,165.93,13368
2024-05-03 11:35:00,IBM,165.76,165.948,165.99,165.81,17393
2024-05-03 11:40:00,IBM,165.83,165.83,166.08,165.95,30222
2024-05-03 11:45:00,IBM,165.945,165.96,166.11,166.05,47855
2024-05-03 11:50:00,IBM,166.04,166.05,166.33,166.26,20216
2024-05-03 11:55:00,IBM,166.22,166.3,166.37,166.22,16045
2024-05-03 12:00:00,IBM,166.23,166.274,166.41,166.383,20784
2024-05-03 12:05:00,IBM,166.344,166.35,166.547,166.547,21903
2024-05-03 12:10:00,IBM,166.42,166.53,166.53,166.52,15660
2024-05-03 12:15:00,IBM,166.4,166.5,166.51,166.47,20127
2024-05-03 12:20:00,IBM,166.4,166.47,166.57,166.55,12442
2024-05-03 12:25:00,IBM,166.49,166.535,166.58,166.56,10595
2024-05-03 12:30:00,IBM,166.44,166.558,166.58,166.44,15617
2024-05-03 12:35:00,IBM,166.37,166.442,166.47,166.41,25889
2024-05-03 12:40:00,IBM,166.42,166.47,166.559,166.525,11373
2024-05-03 12:45:00,IBM,166.51,166.53,166.61,166.552,16447
2024-05-03 12:50:00,IBM,166.3,166.57,166.591,166.32,20809
2024-05-03 12:55:00,IBM,166.25,166.34,166.38,166.3,11116
2024-05-03 13:00:00,IBM,166.19,166.3,166.319,166.275,17447
2024-05-03 13:05:00,IBM,166.22,166.25,166.31,166.25,11894
2024-05-03 13:10:00,IBM,166.23,166.27,166.32,166.29,18137
2024-05-03 13:15:00,IBM,166.141,166.29,166.3,166.23,24716
2024-05-03 13:20:00,IBM,166.05,166.22,166.22,166.09,15119
2024-05-03 13:25:00,IBM,166.04,166.065,166.13,166.07,21297
2024-05-03 13:30:00,IBM,165.92,166.07,166.16,166.032,29580
2024-05-03 13:35:00,IBM,165.97,166.03,166.12,166.08,61220
2024-05-03 13:40:00,IBM,166.01,166.09,166.11,166.02,26253
2024-05-03 13:45:00,IBM,165.99,166.02,166.119,166.04,26478
2024-05-03 13:50:00,IBM,165.88,166.08,166.08,165.89,29176
2024-05-03 13:55:00,IBM,165.89,165.89,166.12,166.01,19666
2024-05-03 14:00:00,IBM,165.99,165.995,166.11,166.1,27362
2024-05-03 14:05:00,IBM,166.03,166.08,166.21,166.13,27612
2024-05-03 14:10:00,IBM,165.9,166.14,166.16,165.905,41396
2024-05-03 14:15:00,IBM,165.89,165.91,166.01,165.92,21256
2024-05-03 14:20:00,IBM,165.9,165.95,166.03,165.98,22729
2024-05-03 14:25:00,IBM,165.93,165.99,166.105,165.96,21936
2024-05-03 14:30:00,IBM,165.9,165.93,166.115,165.995,17965
2024-05-03 14:35:00,IBM,165.981,166.02,166.1,166.0,38055
2024-05-03 14:40:00,IBM,165.85,166.005,166.19,166.045,55870
2024-05-03 14:45:00,IBM,165.97,166.045,166.11,166.1,20460
2024-05-03 14:50:00,IBM,166.15,166.15,166.315,166.17,27755
2024-05-03 14:55:00,IBM,166.04,166.19,166.25,166.183,19505
2024-05-03 15:00:00,IBM,166.15,166.18,166.34,166.34,23966
2024-05-03 15:05:00,IBM,166.21,166.32,166.42,166.285,33869
2024-05-03 15:10:00,IBM,166.22,166.31,166.36,166.35,27362
2024-05-03 15:15:00,IBM,166.28,166.35,166.45,166.29,29769
2024-05-03 15:20:00,IBM,166.2,166.29,166.34,166.22,28491
2024-05-03 15:25:00,IBM,166.13,166.21,166.22,166.143,37415
2024-05-03 15:30:00,IBM,165.93,166.15,166.15,165.96,50458
2024-05-03 15:35:00,IBM,165.94,165.97,166.15,166.07,34065
2024-05-03 15:40:00,IBM,165.91,166.08,166.16,165.96,46973
2024-05-03 15:45:00,IBM,165.89,165.94,166.06,165.91,69456
2024-05-03 15:50:00,IBM,165.87,165.92,166.08,165.99,110364
2024-05-03 15:55:00,IBM,165.6,165.97,165.97,165.72,296633
2024-05-03 16:00:00,IBM,165.1,165.71,166.25,165.7,1209655
2024-05-03 16:05:00,IBM,165.71,165.71,166.2,165.72,3894
2024-05-03 16:10:00,IBM,165.62,165.71,165.72,165.72,488633
2024-05-03 16:15:00,IBM,165.71,165.71,165.72,165.72,350
2024-05-03 16:20:00,IBM,166.25,166.25,166.25,166.25,17
2024-05-03 16:25:00,IBM,165.72,166.25,166.25,165.72,4
2024-05-03 16:30:00,IBM,166.172,166.25,166.25,166.172,34
2024-05-03 16:35:00,IBM,165.73,165.74,165.74,165.73,3
2024-05-03 16:40:00,IBM,165.518,166.0,166.25,166.25,145
2024-05-03 16:45:00,IBM,165.825,165.825,165.825,165.825,4
2024-05-03 16:50:00,IBM,165.0,165.73,165.73,165.0,18
2024-05-03 17:05:00,IBM,165.91,166.0,166.0,165.91,4
2024-05-03 17:10:00,IBM,166.0,166.0,166.0,166.0,29
2024-05-03 17:15:00,IBM,165.98,165.98,166.0,166.0,12
2024-05-03 17:20:00,IBM,165.865,166.0,166.0,165.88,57
2024-05-03 17:25:00,IBM,165.756,166.0,166.0,166.0,39
2024-05-03 17:30:00,IBM,165.201,165.47,165.75,165.73,179
2024-05-03 17:40:00,IBM,166.06,166.135,166.135,166.07,22
2024-05-03 17:45:00,IBM,166.23,166.23,166.23,166.23,50
2024-05-03 17:50:00,IBM,165.73,165.73,166.07,166.07,15
2024-05-03 18:00:00,IBM,165.9,165.9,166.122,166.122,6
2024-05-03 18:05:00,IBM,166.07,166.07,166.07,166.07,3
2024-05-03 18:10:00,IBM,166.13,166.14,166.14,166.13,9
2024-05-03 18:25:00,IBM,166.12,166.12,166.12,166.12,1
2024-05-03 18:30:00,IBM,165.71,165.71,165.71,165.71,488500
2024-05-03 18:55:00,IBM,166.15,166.15,166.165,166.165,32
2024-05-03 19:00:00,IBM,165.71,165.71,166.2,166.2,488641
2024-05-03 19:15:00,IBM,166.26,166.26,166.3,166.3,180
2024-05-03 19:20:00,IBM,166.26,166.3,166.3,166.27,8
2024-05-03 19:25:00,IBM,165.78,166.29,166.29,165.78,103
2024-05-03 19:30:00,IBM,166.22,166.28,166.28,166.25,65
2024-05-03 19:40:00,IBM,166.27,166.27,166.27,166.27,1
2024-05-03 19:45:00,IBM,166.29,166.29,166.29,166.29,2
2024-05-03 19:55:00,IBM,165.79,166.16,166.28,166.28,53
2024-05-03 11:40:00,TSLA,180.24,180.42,180.66,180.44,905380
2024-05-03 11:45:00,TSLA,180.03,180.46,180.66,180.328,818792
2024-05-03 11:50:00,TSLA,179.86,180.32,180.39,180.264,891011
2024-05-03 11:55:00,TSLA,180.2,180.27,180.67,180.288,600073
2024-05-03 12:00:00,TSLA,180.06,180.3,180.52,180.252,562083
2024-05-03 12:05:00,TSLA,180.14,180.25,180.62,180.62,462150
2024-05-03 12:10:00,TSLA,180.46,180.63,180.88,180.47,672061
2024-05-03 12:15:00,TSLA,179.754,180.475,180.505,179.988,847832
2024-05-03 12:20:00,TSLA,179.6,180.0,180.037,179.602,696172
2024-05-03 12:25:00,TSLA,179.511,179.61,180.18,179.96,788480
2024-05-03 12:30:00,TSLA,179.8,179.95,180.162,179.95,455136
2024-05-03 12:35:00,TSLA,179.86,179.97,180.67,180.61,723666
2024-05-03 12:40:00,TSLA,180.223,180.595,180.65,180.32,456120
2024-05-03 12:45:00,TSLA,180.15,180.35,180.496,180.44,478613
2024-05-03 12:50:00,TSLA,179.84,180.46,180.48,180.26,853515
2024-05-03 12:55:00,TSLA,180.0,180.26,180.31,180.09,469275
2024-05-03 13:00:00,TSLA,179.76,180.09,180.39,180.32,566747
2024-05-03 13:05:00,TSLA,180.08,180.322,180.54,180.395,446285
2024-05-03 13:10:00,TSLA,180.36,180.395,180.96,180.866,693817
2024-05-03 13:15:00,TSLA,180.67,180.861,181.06,180.907,653953
2024-05-03 13:20:00,TSLA,180.64,180.88,180.99,180.821,560236
2024-05-03 13:25:00,TSLA,180.799,180.83,181.449,181.33,698532
2024-05-03 13:30:00,TSLA,181.0,181.37,181.47,181.338,639326
2024-05-03 13:35:00,TSLA,180.9,181.33,181.45,180.985,649423
2024-05-03 13:40:00,TSLA,180.62,181.0,181.295,180.753,693561
2024-05-03 13:45:00,TSLA,180.684,180.728,180.98,180.83,374251
2024-05-03 13:50:00,TSLA,180.72,180.84,181.08,180.94,317154
2024-05-03 13:55:00,TSLA,180.71,180.93,181.245,180.75,579424
2024-05-03 14:00:00,TSLA,180.759,180.759,181.15,181.07,438265
2024-05-03 14:05:00,TSLA,181.065,181.065,181.42,181.35,572989
2024-05-03 14:10:00,TSLA,181.31,181.35,181.73,181.676,643035
2024-05-03 14:15:00,TSLA,180.382,181.7,181.83,181.41,695339
2024-05-03 14:20:00,TSLA,181.35,181.421,181.54,181.48,302852
2024-05-03 14:25:00,TSLA,181.38,181.47,181.63,181.5,418471
2024-05-03 14:30:00,TSLA,181.44,181.48,181.83,181.577,490346
2024-05-03 14:35:00,TSLA,181.3,181.58,181.76,181.33,511693
2024-05-03 14:40:00,TSLA,180.93,181.32,181.76,181.655,732541
2024-05-03 14:45:00,TSLA,181.531,181.69,181.82,181.595,527438
2024-05-03 14:50:00,TSLA,181.08,181.595,181.61,181.16,586432
2024-05-03 14:55:00,TSLA,180.94,181.16,181.22,181.0,485606
2024-05-03 15:00:00,TSLA,180.75,181.01,181.19,181.07,507793
2024-05-03 15:05:00,TSLA,181.07,181.08,181.57,181.53,696901
2024-05-03 15:10:00,TSLA,181.342,181.52,181.68,181.52,585911
2024-05-03 15:15:00,TSLA,181.5,181.52,182.02,181.67,701397
2024-05-03 15:20:00,TSLA,180.0,181.67,181.72,181.362,571313
2024-05-03 15:25:00,TSLA,181.225,181.362,181.47,181.42,447835
2024-05-03 15:30:00,TSLA,180.96,181.41,181.41,181.135,558777
2024-05-03 15:35:00,TSLA,180.97,181.125,181.2,181.08,435269
2024-05-03 15:40:00,TSLA,181.02,181.09,181.39,181.16,575092
2024-05-03 15:45:00,TSLA,180.861,181.14,181.159,180.93,560329
2024-05-03 15:50:00,TSLA,180.95,180.95,181.66,181.55,893433
2024-05-03 15:55:00,TSLA,180.97,181.52,181.52,181.25,1474557
2024-05-03 16:00:00,TSLA,181.0,181.25,181.32,181.19,5540587
2024-05-03 16:05:00,TSLA,181.09,181.2,181.25,181.15,38157
2024-05-03 16:10:00,TSLA,180.751,181.1,181.18,180.751,21088
2024-05-03 16:15:00,TSLA,181.08,181.19,181.19,181.12,22799
2024-05-03 16:20:00,TSLA,181.1,181.1,181.21,181.21,12395
2024-05-03 16:25:00,TSLA,181.16,181.17,181.22,181.185,4626
2024-05-03 16:30:00,TSLA,181.16,181.16,181.23,181.19,8998
2024-05-03 16:35:00,TSLA,181.17,181.185,181.53,181.3,14147
2024-05-03 16:40:00,TSLA,181.23,181.39,183.209,181.35,8894
2024-05-03 16:45:00,TSLA,181.26,181.4,181.4,181.32,6726
2024-05-03 16:50:00,TSLA,171.732,181.3,187.628,181.28,8638
2024-05-03 16:55:00,TSLA,171.732,181.28,193.352,181.301,13014
2024-05-03 17:00:00,TSLA,181.24,181.35,181.39,181.28,4936
2024-05-03 17:05:00,TSLA,181.26,181.285,181.34,181.32,5842
2024-05-03 17:10:00,TSLA,181.26,181.32,181.37,181.29,12575
2024-05-03 17:15:00,TSLA,181.19,181.27,181.34,181.29,6618
2024-05-03 17:20:00,TSLA,181.27,181.29,181.34,181.3,2819
2024-05-03 17:25:00,TSLA,181.27,181.28,181.4,181.28,8064
2024-05-03 17:30:00,TSLA,181.28,181.3,183.229,181.34,7661
2024-05-03 17:35:00,TSLA,181.3,181.32,181.38,181.375,2688
2024-05-03 17:40:00,TSLA,181.34,181.39,181.4,181.34,3910
2024-05-03 17:45:00,TSLA,181.34,181.34,181.38,181.36,5837
2024-05-03 17:50:00,TSLA,181.35,181.36,181.39,181.365,3679
2024-05-03 17:55:00,TSLA,181.19,181.37,181.38,181.302,4827
2024-05-03 18:00:00,TSLA,181.27,181.305,181.35,181.27,2729
2024-05-03 18:05:00,TSLA,181.27,181.28,181.4,181.39,5967
2024-05-03 18:10:00,TSLA,181.35,181.39,181.4,181.375,5768
2024-05-03 18:15:00,TSLA,181.3,181.37,181.4,181.3,6573
2024-05-03 18:20:00,TSLA,181.3,181.315,181.38,181.32,4007
2024-05-03 18:25:00,TSLA,181.32,181.32,181.38,181.37,2971
2024-05-03 18:30:00,TSLA,181.34,181.36,181.38,181.38,2407
2024-05-03 18:35:00,TSLA,181.33,181.38,181.38,181.34,7093
2024-05-03 18:40:00,TSLA,181.29,181.345,181.37,181.3,3647
2024-05-03 18:45:00,TSLA,181.26,181.31,181.33,181.27,3404
2024-05-03 18:50:00,TSLA,181.26,181.26,181.33,181.33,2870
2024-05-03 18:55:00,TSLA,181.26,181.291,181.33,181.33,2474
2024-05-03 19:00:00,TSLA,181.26,181.26,181.33,181.26,2528
2024-05-03 19:05:00,TSLA,181.26,181.261,181.33,181.33,3017
2024-05-03 19:10:00,TSLA,181.3,181.31,181.35,181.33,1978
2024-05-03 19:15:00,TSLA,181.25,181.31,181.34,181.29,3643
2024-05-03 19:20:00,TSLA,181.24,181.34,181.34,181.27,5094
2024-05-03 19:25:00,TSLA,181.24,181.27,181.29,181.24,3618
2024-05-03 19:30:00,TSLA,181.23,181.25,181.27,181.23,8510
2024-05-03 19:35:00,TSLA,181.2,181.23,181.26,181.21,5236
2024-05-03 19:40:00,TSLA,181.2,181.215,181.25,181.2,6367
2024-05-03 19:45:00,TSLA,181.04,181.22,181.23,181.14,15438
2024-05-03 19:50:00,TSLA,181.03,181.14,181.22,181.1,7356
2024-05-03 19:55:00,TSLA,181.03,181.075,181.2,181.16,23470
2024-05-03 11:40:00,AAPL,184.6,184.69,184.94,184.64,1124582
2024-05-03 11:45:00,AAPL,184.52,184.66,184.73,184.61,925440
2024-05-03 11:50:00,AAPL,184.41,184.605,184.8,184.74,942233
2024-05-03 11:55:00,AAPL,184.47,184.74,184.8,184.595,674142
2024-05-03 12:00:00,AAPL,184.589,184.59,184.79,184.695,692649
2024-05-03 12:05:00,AAPL,184.49,184.7,184.705,184.495,529564
2024-05-03 12:10:00,AAPL,184.13,184.5,184.62,184.185,881852
2024-05-03 12:15:00,AAPL,184.17,184.188,184.465,184.24,769327
2024-05-03 12:20:00,AAPL,184.22,184.235,184.47,184.32,763821
2024-05-03 12:25:00,AAPL,184.23,184.32,184.47,184.36,689740
2024-05-03 12:30:00,AAPL,184.3,184.36,184.64,184.595,743487
2024-05-03 12:35:00,AAPL,184.5,184.6,184.64,184.64,723761
2024-05-03 12:40:00,AAPL,184.49,184.63,184.8,184.745,1114500
2024-05-03 12:45:00,AAPL,184.7,184.745,184.941,184.915,917659
2024-05-03 12:50:00,AAPL,184.81,184.915,184.935,184.89,656532
2024-05-03 12:55:00,AAPL,184.57,184.885,184.89,184.755,1027067
2024-05-03 13:00:00,AAPL,184.59,184.76,184.89,184.875,664405
2024-05-03 13:05:00,AAPL,184.791,184.872,184.94,184.87,685560
2024-05-03 13:10:00,AAPL,184.86,184.865,185.0,184.97,1103913
2024-05-03 13:15:00,AAPL,184.78,184.97,184.99,184.955,946717
2024-05-03 13:20:00,AAPL,184.9,184.955,185.23,185.225,2362068
2024-05-03 13:25:00,AAPL,185.11,185.22,185.5,185.36,1706488
2024-05-03 13:30:00,AAPL,185.055,185.36,185.4,185.265,1257271
2024-05-03 13:35:00,AAPL,185.04,185.265,185.275,185.205,1159589
2024-05-03 13:40:00,AAPL,184.81,185.21,185.315,184.988,1322413
2024-05-03 13:45:00,AAPL,184.905,184.99,185.15,185.025,802965
2024-05-03 13:50:00,AAPL,184.97,185.028,185.28,185.23,1077092
2024-05-03 13:55:00,AAPL,185.0,185.22,185.26,185.055,707395
2024-05-03 14:00:00,AAPL,185.04,185.045,185.43,185.395,1012614
2024-05-03 14:05:00,AAPL,185.31,185.399,185.69,185.605,1347149
2024-05-03 14:10:00,AAPL,185.55,185.605,185.67,185.635,863322
2024-05-03 14:15:00,AAPL,185.62,185.633,185.79,185.785,945119
2024-05-03 14:20:00,AAPL,185.59,185.79,185.86,185.688,1026085
2024-05-03 14:25:00,AAPL,185.67,185.688,185.835,185.755,702474
2024-05-03 14:30:00,AAPL,185.72,185.755,185.93,185.885,1203663
2024-05-03 14:35:00,AAPL,185.75,185.888,185.99,185.88,984018
2024-05-03 14:40:00,AAPL,185.62,185.88,185.93,185.644,1008931
2024-05-03 14:45:00,AAPL,185.15,185.645,185.715,185.269,1144649
2024-05-03 14:50:00,AAPL,185.24,185.269,185.676,185.555,1256071
2024-05-03 14:55:00,AAPL,185.34,185.555,185.62,185.355,919710
2024-05-03 15:00:00,AAPL,185.07,185.355,185.36,185.195,1327617
2024-05-03 15:05:00,AAPL,184.89,185.192,185.21,184.975,1650557
2024-05-03 15:10:00,AAPL,184.79,184.975,185.09,184.87,2475133
2024-05-03 15:15:00,AAPL,184.63,184.86,185.015,184.64,1214182
2024-05-03 15:20:00,AAPL,184.26,184.64,184.82,184.69,1890735
2024-05-03 15:25:00,AAPL,184.67,184.68,185.02,184.995,1427314
2024-05-03 15:30:00,AAPL,184.7,185.0,185.01,184.72,1413845
2024-05-03 15:35:00,AAPL,184.43,184.71,184.73,184.64,1447898
2024-05-03 15:40:00,AAPL,184.21,184.635,184.64,184.245,1267832
2024-05-03 15:45:00,AAPL,183.9,184.245,184.26,183.995,2281059
2024-05-03 15:50:00,AAPL,183.44,184.0,184.15,183.49,3047110
2024-05-03 15:55:00,AAPL,183.05,183.485,183.485,183.39,5429232
2024-05-03 16:00:00,AAPL,183.08,183.36,183.47,183.38,22758166
2024-05-03 16:05:00,AAPL,173.03,183.38,183.57,183.55,1214548
2024-05-03 16:10:00,AAPL,173.03,183.55,184.685,183.8,2316445
2024-05-03 16:15:00,AAPL,183.38,183.38,184.77,183.93,76752
2024-05-03 16:20:00,AAPL,183.72,183.95,184.0,183.88,26798
2024-05-03 16:25:00,AAPL,183.61,183.9,183.9,183.63,26393
2024-05-03 16:30:00,AAPL,183.58,183.63,183.76,183.64,13175
2024-05-03 16:35:00,AAPL,183.38,183.38,183.77,183.755,197428
2024-05-03 16:40:00,AAPL,172.51,183.75,186.995,183.75,116373
2024-05-03 16:45:00,AAPL,183.71,183.74,183.8,183.73,24723
2024-05-03 16:50:00,AAPL,183.69,183.73,186.72,183.77,14589
2024-05-03 16:55:00,AAPL,183.73,183.77,183.86,183.82,12751
2024-05-03 17:00:00,AAPL,172.82,183.8,192.942,183.74,2767042
2024-05-03 17:05:00,AAPL,183.75,183.75,183.85,183.78,13053
2024-05-03 17:10:00,AAPL,183.76,183.79,183.94,183.92,13495
2024-05-03 17:15:00,AAPL,183.38,183.9,183.98,183.85,66427
2024-05-03 17:20:00,AAPL,183.8,183.89,183.9,183.82,5775
2024-05-03 17:25:00,AAPL,183.38,183.81,183.97,183.91,1642249
2024-05-03 17:30:00,AAPL,183.83,183.9,186.999,183.91,11166
2024-05-03 17:35:00,AAPL,183.849,183.93,183.99,183.87,20330
2024-05-03 17:40:00,AAPL,183.85,183.852,183.92,183.89,4673
2024-05-03 17:45:00,AAPL,183.87,183.89,184.456,183.93,209900
2024-05-03 17:50:00,AAPL,183.89,183.92,183.97,183.89,4027
2024-05-03 17:55:00,AAPL,183.38,183.9,183.92,183.9,89434
2024-05-03 18:00:00,AAPL,183.81,183.865,183.9,183.86,4301
2024-05-03 18:05:00,AAPL,183.8,183.86,183.89,183.8,1981
2024-05-03 18:10:00,AAPL,183.802,183.825,183.89,183.84,4709
2024-05-03 18:15:00,AAPL,183.82,183.85,183.89,183.85,3923
2024-05-03 18:20:00,AAPL,183.84,183.87,183.9,183.89,2217
2024-05-03 18:25:00,AAPL,183.85,183.9,183.917,183.851,3039
2024-05-03 18:30:00,AAPL,183.85,183.9,183.9,183.885,3420
2024-05-03 18:35:00,AAPL,183.84,183.88,183.92,183.84,4028
2024-05-03 18:40:00,AAPL,183.84,183.92,183.92,183.88,5193
2024-05-03 18:45:00,AAPL,183.88,183.895,183.94,183.9,2647
2024-05-03 18:50:00,AAPL,183.87,183.9,183.93,183.89,2885
2024-05-03 18:55:00,AAPL,183.87,183.88,183.91,183.91,4517
2024-05-03 19:00:00,AAPL,183.87,183.9,183.94,183.9,4755
2024-05-03 19:05:00,AAPL,183.38,183.91,183.93,183.91,7511
2024-05-03 19:10:00,AAPL,183.86,183.92,183.92,183.87,2828
2024-05-03 19:15:00,AAPL,183.76,183.87,183.89,183.76,7343
2024-05-03 19:20:00,AAPL,183.7,183.76,183.8,183.73,11073
2024-05-03 19:25:00,AAPL,183.74,183.74,183.81,183.8,2308
2024-05-03 19:30:00,AAPL,183.75,183.79,183.81,183.795,2721
2024-05-03 19:35:00,AAPL,183.78,183.795,183.84,183.79,1733
2024-05-03 19:40:00,AAPL,183.74,183.8,183.85,183.835,5358
2024-05-03 19:45:00,AAPL,183.79,183.83,183.84,183.82,3932
2024-05-03 19:50:00,AAPL,183.82,183.82,183.9,183.83,14510
2024-05-03 19:55:00,AAPL,183.49,183.85,183.9,183.8,19390
2024-05-03 11:40:00,MSFT,406.09,406.09,406.58,406.4,155652
2024-05-03 11:45:00,MSFT,405.83,406.41,406.68,405.915,141147
2024-05-03 11:50:00,MSFT,405.86,405.89,406.25,406.09,110397
2024-05-03 11:55:00,MSFT,406.03,406.11,406.43,406.03,106183
2024-05-03 12:00:00,MSFT,406.037,406.08,406.5,406.26,101472
2024-05-03 12:05:00,MSFT,406.2,406.253,406.61,406.44,84926
2024-05-03 12:10:00,MSFT,405.92,406.41,406.5,405.95,94417
2024-05-03 12:15:00,MSFT,405.965,405.965,406.37,406.15,84565
2024-05-03 12:20:00,MSFT,405.98,406.16,406.5,406.33,83101
2024-05-03 12:25:00,MSFT,406.082,406.3,406.45,406.112,79158
2024-05-03 12:30:00,MSFT,406.08,406.08,406.42,406.366,63552
2024-05-03 12:35:00,MSFT,406.23,406.33,406.51,406.434,101475
2024-05-03 12:40:00,MSFT,406.14,406.45,406.53,406.25,64890
2024-05-03 12:45:00,MSFT,406.11,406.255,406.46,406.167,55922
2024-05-03 12:50:00,MSFT,405.73,406.2,406.265,405.755,81640
2024-05-03 12:55:00,MSFT,405.54,405.79,405.92,405.85,77212
2024-05-03 13:00:00,MSFT,405.76,405.87,405.955,405.76,92320
2024-05-03 13:05:00,MSFT,405.68,405.78,406.2,405.98,68693
2024-05-03 13:10:00,MSFT,405.93,405.99,406.23,406.2,69226
2024-05-03 13:15:00,MSFT,405.83,406.17,406.27,405.9,78660
2024-05-03 13:20:00,MSFT,405.74,405.94,406.03,405.82,63889
2024-05-03 13:25:00,MSFT,405.7,405.83,406.0,405.859,59580
2024-05-03 13:30:00,MSFT,405.58,405.83,405.96,405.83,80378
2024-05-03 13:35:00,MSFT,405.67,405.84,406.09,406.075,80212
2024-05-03 13:40:00,MSFT,405.801,406.083,406.31,405.9,104942
2024-05-03 13:45:00,MSFT,405.81,405.87,406.175,406.0,56921
2024-05-03 13:50:00,MSFT,405.915,405.98,406.23,406.195,73359
2024-05-03 13:55:00,MSFT,405.97,406.21,406.26,405.97,84794
2024-05-03 14:00:00,MSFT,405.91,405.97,406.074,406.02,65832
2024-05-03 14:05:00,MSFT,405.91,406.02,406.36,406.36,81162
2024-05-03 14:10:00,MSFT,406.25,406.375,406.57,406.325,105717
2024-05-03 14:15:00,MSFT,406.26,406.35,406.58,406.485,73913
2024-05-03 14:20:00,MSFT,406.33,406.49,406.51,406.395,52027
2024-05-03 14:25:00,MSFT,406.27,406.4,406.55,406.3,50940
2024-05-03 14:30:00,MSFT,406.251,406.27,406.53,406.447,63651
2024-05-03 14:35:00,MSFT,406.14,406.462,406.55,406.158,71775
2024-05-03 14:40:00,MSFT,405.97,406.12,406.34,406.25,73304
2024-05-03 14:45:00,MSFT,406.0,406.24,406.32,406.24,65597
2024-05-03 14:50:00,MSFT,406.17,406.205,406.45,406.32,74685
2024-05-03 14:55:00,MSFT,406.08,406.32,406.46,406.18,90498
2024-05-03 15:00:00,MSFT,406.03,406.186,406.44,406.41,202569
2024-05-03 15:05:00,MSFT,406.37,406.41,406.683,406.67,111801
2024-05-03 15:10:00,MSFT,406.47,406.67,406.79,406.61,145414
2024-05-03 15:15:00,MSFT,406.37,406.6,406.87,406.38,163285
2024-05-03 15:20:00,MSFT,406.28,406.37,406.67,406.53,112453
2024-05-03 15:25:00,MSFT,406.38,406.552,406.71,406.54,90416
2024-05-03 15:30:00,MSFT,406.16,406.537,406.66,406.178,140595
2024-05-03 15:35:00,MSFT,406.13,406.18,406.84,406.74,126806
2024-05-03 15:40:00,MSFT,406.341,406.72,406.76,406.615,136010
2024-05-03 15:45:00,MSFT,406.11,406.6,406.66,406.185,171197
2024-05-03 15:50:00,MSFT,406.15,406.16,407.15,407.03,379763
2024-05-03 15:55:00,MSFT,406.09,407.02,407.02,406.84,953004
2024-05-03 16:00:00,MSFT,406.52,406.89,406.92,406.68,7231246
2024-05-03 16:05:00,MSFT,406.51,406.66,406.89,406.73,183723
2024-05-03 16:10:00,MSFT,396.76,406.785,407.0,406.98,5672
2024-05-03 16:15:00,MSFT,406.66,406.66,406.98,406.68,7064
2024-05-03 16:20:00,MSFT,406.68,406.78,406.89,406.89,1733
2024-05-03 16:25:00,MSFT,406.82,406.9,406.94,406.87,753
2024-05-03 16:30:00,MSFT,406.82,406.92,406.94,406.92,1457
2024-05-03 16:35:00,MSFT,406.782,406.94,406.98,406.905,4833
2024-05-03 16:40:00,MSFT,397.66,406.92,406.98,397.66,4019
2024-05-03 16:45:00,MSFT,397.76,406.93,406.93,406.8,1717
2024-05-03 16:50:00,MSFT,380.173,406.78,406.9,383.885,977
2024-05-03 16:55:00,MSFT,379.883,406.84,406.93,406.895,1251
2024-05-03 17:00:00,MSFT,406.86,406.86,406.93,406.88,603
2024-05-03 17:05:00,MSFT,406.86,406.92,406.92,406.871,452
2024-05-03 17:10:00,MSFT,406.86,406.88,406.92,406.9,411
2024-05-03 17:15:00,MSFT,406.86,406.89,406.92,406.9,1502
2024-05-03 17:20:00,MSFT,406.88,406.9,406.9,406.89,649
2024-05-03 17:25:00,MSFT,406.86,406.89,406.92,406.92,2572
2024-05-03 17:30:00,MSFT,401.92,402.299,406.92,406.92,955
2024-05-03 17:35:00,MSFT,406.86,406.89,406.92,406.87,103
2024-05-03 17:40:00,MSFT,406.861,406.92,406.93,406.92,851
2024-05-03 17:45:00,MSFT,406.89,406.92,406.93,406.93,315
2024-05-03 17:50:00,MSFT,406.86,406.93,406.93,406.89,208
2024-05-03 17:55:00,MSFT,406.66,406.89,407.0,407.0,6834
2024-05-03 18:00:00,MSFT,406.93,406.93,407.0,406.93,1377
2024-05-03 18:05:00,MSFT,406.93,406.985,407.07,406.93,476
2024-05-03 18:10:00,MSFT,406.93,407.05,407.07,407.0,333
